id,ts,amount,currency,channel,upi_id_masked,description,user_id
TXN00003864,2025-01-12T15:38:51,114.19,INR,Paytm,993156456@okaxis,Txn to 993156456@okaxis of Rs 114.19. Ref 404773759780.,user_0263
TXN00002686,2025-08-11T12:19:42,168.95,INR,UPI,371360@axl,"UPI Dr to 371360@axl, Rs 168.95. Ref 248103667138.",user_0440
TXN00002608,2024-04-26T11:51:00,164.26,INR,GPay,639443@oksbi,Txn to 639443@oksbi of Rs 164.26. Ref 942876384318.,user_0025
TXN00003790,2025-12-10T07:34:02,587.7,INR,Paytm,949881695@okaxis,Payment Rs 587.70 to 949881695@okaxis. TXN 947348280669,user_0111
TXN00004375,2025-08-29T18:54:43,1133.05,INR,Paytm,985982846@phonepe,"UPI Dr to 985982846@phonepe, Rs 1133.05. Ref 486576873472.",user_0019
TXN00001422,2024-02-29T21:12:26,29.09,INR,GPay,494990@paytm,Txn to 494990@paytm of Rs 29.09. Ref 910398691742.,user_0391
TXN00003311,2025-03-26T14:05:01,31.05,INR,UPI,902508@ybl,Payment Rs 31.05 to 902508@ybl. TXN 677672499008,user_0458
TXN00001185,2024-11-30T18:32:42,358.83,INR,PhonePe,807457@axl,Money sent to 807457@axl. Rs 358.83. Ref 225953637838.,user_0398
TXN00002860,2025-10-15T21:13:27,457.0,INR,UPI,990714@oksbi,Txn to 990714@oksbi of Rs 457.00. Ref 651927003816.,user_0384
TXN00003843,2025-07-19T10:25:50,240.3,INR,Paytm,932526038@okhdfcbank,Txn to 932526038@okhdfcbank of Rs 240.30. Ref 408261059686.,user_0377
TXN00003897,2025-03-03T20:12:08,136.11,INR,UPI,969981740@ybl,Money sent to 969981740@ybl. Rs 136.11. Ref 384597069898.,user_0299
TXN00003250,2024-08-19T17:52:46,131.04,INR,Paytm,262631@okaxis,Payment Rs 131.04 to 262631@okaxis. TXN 257571152826,user_0352
TXN00000226,2024-08-06T21:13:02,8859.08,INR,UPI,762176@okicici,Txn to 762176@okicici of Rs 8859.08. Ref 206636727119.,user_0095
TXN00003883,2024-06-19T16:36:04,136.23,INR,Paytm,939343658@phonepe,"UPI Dr to 939343658@phonepe, Rs 136.23. Ref 334789961594.",user_0143
TXN00003731,2024-11-16T10:59:52,76.93,INR,Paytm,944824560@paytm,Payment Rs 76.93 to 944824560@paytm. TXN 265050725667,user_0172
TXN00000826,2024-09-23T18:15:35,188.3,INR,Paytm,840484@okhdfcbank,"UPI Dr to 840484@okhdfcbank, Rs 188.30. Ref 277201129500.",user_0162
TXN00001300,2024-01-04T11:06:52,9009.41,INR,UPI,855772@phonepe,Debited Rs 9009.41 to 855772@phonepe. Ref:165807403137,user_0398
TXN00000031,2025-07-10T08:21:24,385.31,INR,PhonePe,180325@ybl,Paid Rs 385.31 to 180325@ybl. UTR 874512927364.,user_0096
TXN00003522,2024-02-19T23:59:20,299.63,INR,GPay,943790403@phonepe,Paid Rs 299.63 to 943790403@phonepe. UTR 751718891475.,user_0325
TXN00001647,2024-03-05T12:32:57,552.14,INR,GPay,805507@phonepe,Debited Rs 552.14 to 805507@phonepe. Ref:163634607006,user_0400
TXN00003994,2024-07-30T09:19:08,36.97,INR,GPay,931894916@ibl,Money sent to 931894916@ibl. Rs 36.97. Ref 861098760919.,user_0013
TXN00000905,2024-07-04T08:44:08,222.73,INR,UPI,184759@jio,Paid Rs 222.73 to 184759@jio. UTR 522826136036.,user_0134
TXN00001379,2024-01-08T09:48:14,152.5,INR,PhonePe,494990@paytm,Debited Rs 152.50 to 494990@paytm. Ref:407931609687,user_0320
TXN00004440,2025-02-18T22:24:54,21.43,INR,GPay,959074478@phonepe,Txn to 959074478@phonepe of Rs 21.43. Ref 233866092594.,user_0156
TXN00000515,2024-08-01T08:15:55,1525.32,INR,UPI,177350@airtelpaymentsbank,Txn to 177350@airtelpaymentsbank of Rs 1525.32. Ref 322407359531.,user_0500
TXN00003785,2025-07-14T08:34:45,203.28,INR,PhonePe,976862758@phonepe,Payment Rs 203.28 to 976862758@phonepe. TXN 773713279024,user_0046
TXN00002238,2025-09-25T10:19:29,131.01,INR,PhonePe,340277@gpay,"UPI Dr to 340277@gpay, Rs 131.01. Ref 941419287794.",user_0277
TXN00002712,2025-08-30T08:49:25,84.65,INR,UPI,412182@gpay,Paid Rs 84.65 to 412182@gpay. UTR 507152308583.,user_0187
TXN00002343,2024-06-18T19:40:32,178.26,INR,GPay,263321@okicici,Money sent to 263321@okicici. Rs 178.26. Ref 702898887983.,user_0091
TXN00000047,2024-05-05T19:27:11,35.64,INR,PhonePe,180325@ybl,"UPI Dr to 180325@ybl, Rs 35.64. Ref 292683060402.",user_0354
TXN00003511,2025-06-27T07:56:07,187.88,INR,UPI,927053493@phonepe,Txn to 927053493@phonepe of Rs 187.88. Ref 792619232221.,user_0172
TXN00001856,2024-01-01T13:39:38,7703.99,INR,UPI,238860@axl,Payment Rs 7703.99 to 238860@axl. TXN 260849383537,user_0139
TXN00000114,2025-11-06T10:08:19,41.36,INR,GPay,180325@ybl,Paid Rs 41.36 to 180325@ybl. UTR 166663497464.,user_0446
TXN00001366,2024-08-11T10:32:09,404.42,INR,UPI,494990@paytm,Debited Rs 404.42 to 494990@paytm. Ref:237085356503,user_0025
TXN00002223,2025-12-17T12:57:32,732.87,INR,PhonePe,405049@paytm,Debited Rs 732.87 to 405049@paytm. Ref:129050696922,user_0331
TXN00002802,2025-01-11T22:02:03,285.06,INR,Paytm,116053@ybl,"UPI Dr to 116053@ybl, Rs 285.06. Ref 171176322071.",user_0399
TXN00002063,2025-04-01T11:37:38,355.86,INR,GPay,802655@paytm,Payment Rs 355.86 to 802655@paytm. TXN 988742700413,user_0043
TXN00002208,2025-04-05T09:21:51,127.65,INR,PhonePe,727093@okicici,Debited Rs 127.65 to 727093@okicici. Ref:528018473485,user_0077
TXN00003304,2025-06-06T08:00:33,154.32,INR,Paytm,365277@okhdfcbank,Debited Rs 154.32 to 365277@okhdfcbank. Ref:332180805277,user_0211
TXN00002668,2025-10-05T12:16:11,9747.0,INR,PhonePe,493436@paytm,Money sent to 493436@paytm. Rs 9747.00. Ref 808065098179.,user_0154
TXN00004013,2025-07-07T13:18:29,215.28,INR,UPI,933424419@paytm,Txn to 933424419@paytm of Rs 215.28. Ref 290165648347.,user_0077
TXN00001303,2025-11-18T08:37:00,1093.51,INR,UPI,855772@phonepe,Payment Rs 1093.51 to 855772@phonepe. TXN 803529190818,user_0036
TXN00002097,2024-07-01T11:12:23,547.1,INR,GPay,671245@oksbi,Paid Rs 547.10 to 671245@oksbi. UTR 500037970232.,user_0218
TXN00001834,2024-04-01T14:44:16,23077.58,INR,GPay,710126@paytm,Txn to 710126@paytm of Rs 23077.58. Ref 100498748349.,user_0045
TXN00002323,2024-11-30T11:20:31,3734.46,INR,UPI,964255@okaxis,Debited Rs 3734.46 to 964255@okaxis. Ref:150093616533,user_0199
TXN00004273,2025-07-13T13:03:52,41.95,INR,Paytm,999546446@paytm,Payment Rs 41.95 to 999546446@paytm. TXN 971593879611,user_0216
TXN00003580,2025-07-15T20:01:45,462.82,INR,PhonePe,960592517@gpay,Txn to 960592517@gpay of Rs 462.82. Ref 932357249537.,user_0159
TXN00000181,2024-07-11T14:51:21,150.91,INR,Paytm,180325@ybl,Debited Rs 150.91 to 180325@ybl. Ref:862899821197,user_0134
TXN00003302,2024-04-27T09:21:42,1528.21,INR,PhonePe,870951@ybl,Txn to 870951@ybl of Rs 1528.21. Ref 512020155876.,user_0342
TXN00001786,2024-01-02T16:14:03,106.74,INR,UPI,523986@okaxis,"UPI Dr to 523986@okaxis, Rs 106.74. Ref 705002405374.",user_0478
TXN00001375,2025-01-08T09:42:45,439.68,INR,Paytm,494990@paytm,Txn to 494990@paytm of Rs 439.68. Ref 875458281007.,user_0138
TXN00004236,2024-05-30T19:05:37,1429.48,INR,UPI,978743221@ybl,Txn to 978743221@ybl of Rs 1429.48. Ref 547946853604.,user_0476
TXN00003523,2024-03-21T08:27:09,102.33,INR,Paytm,955299305@ybl,Money sent to 955299305@ybl. Rs 102.33. Ref 271652530499.,user_0208
TXN00003284,2024-02-12T20:25:19,233.99,INR,PhonePe,370853@ibl,Txn to 370853@ibl of Rs 233.99. Ref 405727304882.,user_0423
TXN00000494,2024-01-18T11:35:08,3271.51,INR,GPay,177350@airtelpaymentsbank,Txn to 177350@airtelpaymentsbank of Rs 3271.51. Ref 330064969571.,user_0290
TXN00004551,2025-06-20T16:39:37,52.58,INR,PhonePe,968574333@ybl,Money sent to 968574333@ybl. Rs 52.58. Ref 925940444583.,user_0321
TXN00000087,2025-07-31T20:45:33,28.08,INR,UPI,180325@ybl,Debited Rs 28.08 to 180325@ybl. Ref:995341792257,user_0057
TXN00003011,2024-01-28T13:08:54,6885.41,INR,UPI,623004@okaxis,Txn to 623004@okaxis of Rs 6885.41. Ref 930527959445.,user_0466
TXN00003439,2024-02-06T18:40:50,68.84,INR,Paytm,950330489@okaxis,Money sent to 950330489@okaxis. Rs 68.84. Ref 239894320210.,user_0470
TXN00000971,2025-02-03T22:19:27,62.45,INR,Paytm,184759@jio,Money sent to 184759@jio. Rs 62.45. Ref 902158499579.,user_0426
TXN00001844,2025-05-01T16:58:04,8753.61,INR,Paytm,238860@axl,Money sent to 238860@axl. Rs 8753.61. Ref 420959765637.,user_0363
TXN00004525,2024-11-28T13:59:50,1054.97,INR,UPI,949308353@oksbi,Payment Rs 1054.97 to 949308353@oksbi. TXN 254807210126,user_0383
TXN00004452,2025-05-23T13:38:46,599.27,INR,GPay,999470173@oksbi,Money sent to 999470173@oksbi. Rs 599.27. Ref 700697468347.,user_0191
TXN00001697,2024-07-01T13:25:38,416.64,INR,UPI,872461@okicici,"UPI Dr to 872461@okicici, Rs 416.64. Ref 888715211144.",user_0069
TXN00003395,2024-12-28T06:23:47,397.92,INR,Paytm,951422286@paytm,Money sent to 951422286@paytm. Rs 397.92. Ref 563175415134.,user_0380
TXN00001025,2024-11-17T22:35:00,113.26,INR,PhonePe,184759@jio,Debited Rs 113.26 to 184759@jio. Ref:216951447340,user_0120
TXN00003533,2025-12-13T22:46:16,21.66,INR,UPI,985053367@paytm,Paid Rs 21.66 to 985053367@paytm. UTR 911156325193.,user_0024
TXN00002867,2024-11-10T13:39:06,508.69,INR,UPI,990714@oksbi,Payment Rs 508.69 to 990714@oksbi. TXN 827512548251,user_0124
TXN00002591,2024-04-21T21:08:04,25.98,INR,UPI,944884@axl,Payment Rs 25.98 to 944884@axl. TXN 177936532783,user_0317
TXN00003957,2025-03-24T11:12:06,277.47,INR,GPay,954085663@gpay,Payment Rs 277.47 to 954085663@gpay. TXN 592213211782,user_0086
TXN00004332,2025-10-04T14:06:13,349.17,INR,UPI,902482313@okhdfcbank,Money sent to 902482313@okhdfcbank. Rs 349.17. Ref 792611083035.,user_0334
TXN00004038,2025-03-12T06:29:39,2654.74,INR,GPay,942925965@paytm,Payment Rs 2654.74 to 942925965@paytm. TXN 422685857534,user_0419
TXN00003592,2024-04-07T10:13:47,113.45,INR,UPI,980096384@gpay,Money sent to 980096384@gpay. Rs 113.45. Ref 457745740523.,user_0171
TXN00001188,2024-07-08T20:45:39,617.53,INR,UPI,807457@axl,Payment Rs 617.53 to 807457@axl. TXN 778406467898,user_0038
TXN00001584,2025-12-07T19:14:54,201.94,INR,GPay,433717@okaxis,Txn to 433717@okaxis of Rs 201.94. Ref 251939685040.,user_0375
TXN00001055,2025-09-06T16:30:27,4461.54,INR,PhonePe,807457@axl,Txn to 807457@axl of Rs 4461.54. Ref 266758821193.,user_0187
TXN00004083,2024-08-13T21:00:42,1417.88,INR,PhonePe,946049704@okhdfcbank,Payment Rs 1417.88 to 946049704@okhdfcbank. TXN 798870902951,user_0321
TXN00004194,2025-03-06T06:39:08,2185.72,INR,PhonePe,969087519@okaxis,Debited Rs 2185.72 to 969087519@okaxis. Ref:688034530192,user_0239
TXN00004093,2025-04-17T20:59:26,393.55,INR,Paytm,976628351@gpay,Money sent to 976628351@gpay. Rs 393.55. Ref 274990588280.,user_0186
TXN00001088,2024-10-03T13:24:19,140.95,INR,GPay,807457@axl,Txn to 807457@axl of Rs 140.95. Ref 173430723355.,user_0266
TXN00000702,2025-06-17T13:21:17,183.46,INR,GPay,803409@paytm,Txn to 803409@paytm of Rs 183.46. Ref 218928672263.,user_0069
TXN00000868,2024-05-07T07:48:52,37.03,INR,PhonePe,840484@okhdfcbank,Debited Rs 37.03 to 840484@okhdfcbank. Ref:488173898007,user_0214
TXN00003294,2024-04-23T13:45:23,27.52,INR,Paytm,171328@ybl,"UPI Dr to 171328@ybl, Rs 27.52. Ref 560302607758.",user_0152
TXN00001694,2024-04-01T16:47:03,142.98,INR,GPay,872461@okicici,Paid Rs 142.98 to 872461@okicici. UTR 190740771508.,user_0190
TXN00002619,2025-09-04T15:02:25,103.24,INR,PhonePe,195307@okaxis,Payment Rs 103.24 to 195307@okaxis. TXN 329973318097,user_0174
TXN00002649,2024-10-01T09:52:08,20271.68,INR,UPI,668497@axl,Money sent to 668497@axl. Rs 20271.68. Ref 787402733288.,user_0070
TXN00003150,2025-03-29T13:53:05,33.45,INR,Paytm,253533@okaxis,Payment Rs 33.45 to 253533@okaxis. TXN 874770229809,user_0396
TXN00000825,2024-12-31T14:37:14,251.78,INR,PhonePe,840484@okhdfcbank,Payment Rs 251.78 to 840484@okhdfcbank. TXN 773930621695,user_0309
TXN00004537,2025-01-08T20:52:47,1400.57,INR,GPay,990265313@okaxis,Paid Rs 1400.57 to 990265313@okaxis. UTR 338996738977.,user_0071
TXN00000786,2025-02-07T08:23:50,80.51,INR,Paytm,840484@okhdfcbank,Txn to 840484@okhdfcbank of Rs 80.51. Ref 904036427933.,user_0203
TXN00001689,2024-03-05T15:06:38,108.0,INR,PhonePe,599125@okhdfcbank,Debited Rs 108.00 to 599125@okhdfcbank. Ref:365262989003,user_0482
TXN00003651,2025-07-15T14:16:39,453.95,INR,PhonePe,936065733@okhdfcbank,Txn to 936065733@okhdfcbank of Rs 453.95. Ref 842732215103.,user_0203
TXN00000435,2025-08-20T08:49:09,234.94,INR,PhonePe,177350@airtelpaymentsbank,Txn to 177350@airtelpaymentsbank of Rs 234.94. Ref 455356803430.,user_0489
TXN00002504,2024-02-01T12:05:36,647.94,INR,UPI,293125@okhdfcbank,"UPI Dr to 293125@okhdfcbank, Rs 647.94. Ref 975854526107.",user_0173
TXN00000553,2024-12-31T15:57:57,283.88,INR,GPay,803409@paytm,"UPI Dr to 803409@paytm, Rs 283.88. Ref 719044146437.",user_0259
TXN00000302,2024-07-24T11:08:31,3440.2,INR,Paytm,762176@okicici,Debited Rs 3440.20 to 762176@okicici. Ref:562887399802,user_0451
TXN00001824,2024-12-28T12:24:05,366.02,INR,Paytm,310545@okaxis,Money sent to 310545@okaxis. Rs 366.02. Ref 203149244661.,user_0401
TXN00001023,2024-07-05T07:18:06,1987.31,INR,GPay,184759@jio,Money sent to 184759@jio. Rs 1987.31. Ref 714885522604.,user_0360
TXN00003656,2025-12-13T14:37:17,179.84,INR,UPI,951273923@axl,Payment Rs 179.84 to 951273923@axl. TXN 168144673368,user_0120
TXN00004697,2025-08-21T06:02:32,962.03,INR,GPay,968766504@okaxis,Txn to 968766504@okaxis of Rs 962.03. Ref 397659062324.,user_0494
TXN00000879,2025-12-11T19:07:52,234.32,INR,GPay,840484@okhdfcbank,"UPI Dr to 840484@okhdfcbank, Rs 234.32. Ref 129011127606.",user_0405
TXN00000006,2025-02-24T10:56:30,223.32,INR,PhonePe,180325@ybl,Money sent to 180325@ybl. Rs 223.32. Ref 217997823723.,user_0391
TXN00003286,2025-06-06T20:21:02,51.13,INR,UPI,370853@ibl,"UPI Dr to 370853@ibl, Rs 51.13. Ref 757573901204.",user_0255
TXN00004652,2025-09-12T19:21:14,386.73,INR,GPay,954125994@paytm,"UPI Dr to 954125994@paytm, Rs 386.73. Ref 331141928809.",user_0218
TXN00000508,2025-10-30T22:18:18,312.84,INR,GPay,177350@airtelpaymentsbank,Paid Rs 312.84 to 177350@airtelpaymentsbank. UTR 254084448018.,user_0249
TXN00001146,2025-05-14T11:54:13,1318.55,INR,Paytm,807457@axl,Money sent to 807457@axl. Rs 1318.55. Ref 787207387426.,user_0111
TXN00000232,2025-09-29T08:07:40,175.09,INR,Paytm,762176@okicici,Paid Rs 175.09 to 762176@okicici. UTR 715600093204.,user_0474
TXN00000408,2024-04-06T22:52:26,135.88,INR,Paytm,177350@airtelpaymentsbank,Paid Rs 135.88 to 177350@airtelpaymentsbank. UTR 457638533438.,user_0170
TXN00003842,2025-05-18T22:02:13,1955.79,INR,UPI,987500512@oksbi,Payment Rs 1955.79 to 987500512@oksbi. TXN 301502299459,user_0080
TXN00001096,2024-12-25T11:09:21,1813.32,INR,PhonePe,807457@axl,"UPI Dr to 807457@axl, Rs 1813.32. Ref 176203064588.",user_0365
TXN00003038,2024-05-10T09:05:26,71.43,INR,PhonePe,249592@oksbi,Txn to 249592@oksbi of Rs 71.43. Ref 442139743443.,user_0482
TXN00003809,2024-11-04T06:37:46,158.82,INR,PhonePe,962035770@gpay,Payment Rs 158.82 to 962035770@gpay. TXN 469712311287,user_0484
TXN00002220,2025-04-06T15:26:31,823.82,INR,PhonePe,405049@paytm,Debited Rs 823.82 to 405049@paytm. Ref:831111149073,user_0384
TXN00001207,2024-06-30T11:37:29,993.81,INR,PhonePe,855772@phonepe,Debited Rs 993.81 to 855772@phonepe. Ref:233485553540,user_0191
TXN00001641,2024-01-05T17:59:09,6713.9,INR,PhonePe,805507@phonepe,Txn to 805507@phonepe of Rs 6713.90. Ref 266851624863.,user_0231
TXN00000009,2024-12-07T09:14:15,72.17,INR,UPI,180325@ybl,Payment Rs 72.17 to 180325@ybl. TXN 957699219490,user_0265
TXN00002864,2025-11-22T19:59:29,114.71,INR,PhonePe,990714@oksbi,Paid Rs 114.71 to 990714@oksbi. UTR 839537438311.,user_0213
TXN00002752,2024-02-29T13:52:16,214.31,INR,GPay,957608@okhdfcbank,Money sent to 957608@okhdfcbank. Rs 214.31. Ref 491399779475.,user_0112
TXN00002041,2024-11-01T10:12:34,96.47,INR,UPI,495651@paytm,"UPI Dr to 495651@paytm, Rs 96.47. Ref 575159199585.",user_0008
TXN00001331,2024-05-07T07:46:37,1355.43,INR,GPay,855772@phonepe,Money sent to 855772@phonepe. Rs 1355.43. Ref 329458587726.,user_0167
TXN00001524,2024-11-01T22:11:49,622.7,INR,GPay,433717@okaxis,Debited Rs 622.70 to 433717@okaxis. Ref:605587104952,user_0221
TXN00002233,2025-05-06T13:03:12,486.11,INR,PhonePe,340277@gpay,Payment Rs 486.11 to 340277@gpay. TXN 494825632407,user_0012
TXN00002839,2024-11-10T21:36:48,2177.94,INR,UPI,226201@ybl,Txn to 226201@ybl of Rs 2177.94. Ref 437329352282.,user_0368
TXN00002894,2025-04-11T20:34:40,479.51,INR,GPay,371961@phonepe,Txn to 371961@phonepe of Rs 479.51. Ref 457719084002.,user_0120
TXN00004744,2024-01-26T08:07:59,31.87,INR,GPay,964983717@okicici,Txn to 964983717@okicici of Rs 31.87. Ref 545001533249.,user_0354
TXN00003669,2024-07-29T13:57:23,120.53,INR,GPay,907205914@paytm,"UPI Dr to 907205914@paytm, Rs 120.53. Ref 307787755083.",user_0334
TXN00002709,2025-07-30T10:13:29,118.55,INR,PhonePe,412182@gpay,Money sent to 412182@gpay. Rs 118.55. Ref 528298616371.,user_0473
TXN00002662,2024-11-01T10:01:24,177.97,INR,PhonePe,516646@phonepe,Payment Rs 177.97 to 516646@phonepe. TXN 895129251237,user_0050
TXN00000549,2025-02-27T11:22:49,43.55,INR,PhonePe,177350@airtelpaymentsbank,Debited Rs 43.55 to 177350@airtelpaymentsbank. Ref:207489647301,user_0109
TXN00001082,2024-04-28T21:10:48,401.29,INR,Paytm,807457@axl,Paid Rs 401.29 to 807457@axl. UTR 971709776179.,user_0455
TXN00000418,2024-08-28T11:01:17,347.28,INR,UPI,177350@airtelpaymentsbank,Paid Rs 347.28 to 177350@airtelpaymentsbank. UTR 755734278283.,user_0374
TXN00003276,2024-09-27T08:04:18,224.06,INR,Paytm,843357@paytm,Money sent to 843357@paytm. Rs 224.06. Ref 188544426268.,user_0318
TXN00004221,2025-02-09T07:16:58,513.52,INR,UPI,957245792@ibl,Txn to 957245792@ibl of Rs 513.52. Ref 100612080365.,user_0286
TXN00001921,2025-10-01T10:29:37,7254.35,INR,Paytm,381129@oksbi,"UPI Dr to 381129@oksbi, Rs 7254.35. Ref 316025451810.",user_0275
TXN00001296,2025-09-04T14:35:13,725.53,INR,GPay,855772@phonepe,Debited Rs 725.53 to 855772@phonepe. Ref:334617499912,user_0009
TXN00003264,2025-03-13T13:10:06,299.89,INR,UPI,772064@oksbi,Txn to 772064@oksbi of Rs 299.89. Ref 612385209231.,user_0014
TXN00003372,2024-04-13T21:26:16,2570.61,INR,UPI,952375294@okicici,"UPI Dr to 952375294@okicici, Rs 2570.61. Ref 158691903487.",user_0219
TXN00003729,2024-05-21T15:54:59,585.95,INR,Paytm,983906972@gpay,Debited Rs 585.95 to 983906972@gpay. Ref:180790048048,user_0443
TXN00000439,2025-06-01T14:17:33,111.1,INR,UPI,177350@airtelpaymentsbank,Money sent to 177350@airtelpaymentsbank. Rs 111.10. Ref 427121037756.,user_0367
TXN00004092,2025-03-13T18:07:05,447.56,INR,PhonePe,976628351@gpay,Debited Rs 447.56 to 976628351@gpay. Ref:731258809846,user_0443
TXN00002391,2024-08-05T17:35:22,2808.03,INR,Paytm,528133@okaxis,Txn to 528133@okaxis of Rs 2808.03. Ref 796403565857.,user_0154
TXN00004384,2025-07-23T16:17:26,540.82,INR,GPay,905505368@okaxis,"UPI Dr to 905505368@okaxis, Rs 540.82. Ref 594354639239.",user_0119
TXN00000957,2024-05-12T12:12:40,45.93,INR,UPI,184759@jio,Paid Rs 45.93 to 184759@jio. UTR 131639780374.,user_0249
TXN00000521,2025-11-06T17:26:37,760.18,INR,GPay,177350@airtelpaymentsbank,Payment Rs 760.18 to 177350@airtelpaymentsbank. TXN 380594312899,user_0432
TXN00002632,2024-02-06T10:49:14,156.79,INR,UPI,670870@okicici,Paid Rs 156.79 to 670870@okicici. UTR 268252847053.,user_0041
TXN00002945,2024-01-13T13:16:28,29.15,INR,Paytm,726687@phonepe,Payment Rs 29.15 to 726687@phonepe. TXN 814439757079,user_0138
TXN00000060,2025-01-03T09:28:14,10.0,INR,Paytm,180325@ybl,Money sent to 180325@ybl. Rs 10.00. Ref 432985931062.,user_0427
TXN00003598,2025-10-18T23:17:21,223.57,INR,UPI,977210839@oksbi,Paid Rs 223.57 to 977210839@oksbi. UTR 333474615364.,user_0052
TXN00003530,2024-07-24T09:30:48,10.0,INR,GPay,971776022@ybl,Payment Rs 10.00 to 971776022@ybl. TXN 730595709726,user_0025
TXN00001341,2024-02-24T08:44:55,119.47,INR,GPay,855772@phonepe,Payment Rs 119.47 to 855772@phonepe. TXN 447077270606,user_0316
TXN00003194,2025-11-02T14:49:17,32.12,INR,PhonePe,441991@paytm,Money sent to 441991@paytm. Rs 32.12. Ref 703694746815.,user_0219
TXN00000282,2025-09-25T20:00:09,607.05,INR,PhonePe,762176@okicici,Debited Rs 607.05 to 762176@okicici. Ref:958841449083,user_0191
TXN00002595,2025-10-15T22:32:32,173.76,INR,GPay,185019@paytm,Payment Rs 173.76 to 185019@paytm. TXN 662127655445,user_0007
TXN00004617,2025-08-16T07:09:01,142.13,INR,PhonePe,991063821@gpay,Debited Rs 142.13 to 991063821@gpay. Ref:760040256673,user_0350
TXN00004408,2024-01-20T16:06:20,8892.02,INR,PhonePe,977528746@okaxis,Debited Rs 8892.02 to 977528746@okaxis. Ref:984841335177,user_0049
TXN00001939,2025-02-05T13:53:05,84.78,INR,Paytm,808231@ibl,Payment Rs 84.78 to 808231@ibl. TXN 842031719862,user_0342
TXN00000571,2024-03-10T19:48:17,35.81,INR,UPI,803409@paytm,Debited Rs 35.81 to 803409@paytm. Ref:138826884785,user_0014
TXN00000357,2024-09-06T10:20:22,32.98,INR,Paytm,762176@okicici,Payment Rs 32.98 to 762176@okicici. TXN 864691482200,user_0114
TXN00001078,2024-08-12T17:47:32,601.79,INR,Paytm,807457@axl,Txn to 807457@axl of Rs 601.79. Ref 464165760195.,user_0237
TXN00004190,2024-01-14T22:02:31,589.84,INR,UPI,925749263@okaxis,Money sent to 925749263@okaxis. Rs 589.84. Ref 154944748734.,user_0302
TXN00002187,2024-12-05T12:45:15,2542.96,INR,UPI,364234@ybl,"UPI Dr to 364234@ybl, Rs 2542.96. Ref 748633085013.",user_0118
TXN00001411,2025-12-25T22:39:33,86.93,INR,Paytm,494990@paytm,Debited Rs 86.93 to 494990@paytm. Ref:183202922639,user_0311
TXN00003858,2024-12-02T15:44:25,50.67,INR,GPay,926609744@okhdfcbank,Money sent to 926609744@okhdfcbank. Rs 50.67. Ref 736926796684.,user_0483
TXN00003513,2025-07-05T15:48:21,208.42,INR,GPay,927053493@phonepe,Debited Rs 208.42 to 927053493@phonepe. Ref:988774346020,user_0197
TXN00002305,2025-02-28T18:18:46,472.38,INR,Paytm,388375@paytm,Money sent to 388375@paytm. Rs 472.38. Ref 644160420486.,user_0440
TXN00003500,2024-10-28T09:32:31,14219.53,INR,UPI,967123140@axl,Debited Rs 14219.53 to 967123140@axl. Ref:800745366487,user_0421
TXN00001329,2024-11-13T09:37:39,3383.04,INR,UPI,855772@phonepe,Debited Rs 3383.04 to 855772@phonepe. Ref:713325368786,user_0445
